axial_cluster_id,axial_cluster_label,meta_cluster_id,meta_cluster_label,n_segments,n_reviews,n_papers,mean_review_score,acceptance_rate,top_canonical_codes,representative_segment_hashes,representative_snippet
296,Lack of clarity and detail in methodology / Innovative regret optimization approach,4,Lack of clarity and detail in methodology / transformer-advantages,38,35,28,4.885714285714286,0.2857142857142857,"Lack of clarity and detail in methodology (11); Innovative regret optimization approach (2); Innovative Gaussian mixture model formulation (1); Tight regret bound (1); Novel algorithm, near-optimal regret, mirror descent (1); EfficientOLOalgorithm with guarantees. (1); Multi-distn-learning frame (1); adaptive exploring, distribution-dependent bound, exponential decay (1); Dependencies domain knowledge; Ignored Kirschner et (1); instance-dependent regret rates (1)",67762ca9143ad8938f3247c04037f812ed28ccee1a37bfcd3b2ede3330725749; 7cfdfd9c7b7316170af08fcf6ce53fd3bfc8c2d4fb1b2d404fb1515be7e41f83; 4e90d40a561da999d0f39dbfe70a154321213a41a0198a3cfd666e6fa56d4037; 17f0ef3195a80162c806ee57999194a0eb97b8a783b02b37089c8e3a4a32fcd1; 386b91c7699610ec1321e798a05d70930ff285de3a482d958c39f7ade19e58a0,
107,Lack of clarity and detail in methodology / Effective defense against backdoor attacks,3,Lack of clarity and detail in methodology / Vague threat model,38,33,23,5.151515151515151,0.3043478260869565,Lack of clarity and detail in methodology (11); Effective defense against backdoor attacks (6); NovelDefenseMethod (2); Vulnerability to backdoor attacks in FL (1); ThoroughDefensesNeeded (1); backdoor-bindings-analysis (1); insufficient support (1); NovelBackdoorStrategy (1); PracticalityBackdoorDefense (1); reference\_error (1),71faca6ce634f4510abdfc9386d90735d99d8f431f62397c3f12f63cc0d32e91; 882537b8393d235ea54815a3facff1abc5e2f2091667d8b093d2808e4d41c828; fa11d9297066056f884878d52924ad63878d6c58b017c82ea93713efa1174368; aef0858a093ed3b621ea6eba9128aa2b54e5047ac2e598985aeaa8afe08875c4; b00fad0750d05f0caa62a01b1d71e37cc4230b765d12881dec108588531e91aa,
77,Lack of clarity and detail in methodology / Novel self-supervised learning approach for time series,9,Lack of clarity and detail in methodology / Innovative self-supervised learning approach,38,31,23,5.387096774193548,0.3478260869565217,"Lack of clarity and detail in methodology (6); Use of auxiliary tasks for performance enhancement (1); realworldproblem-effectivesolution (1); NovelProblemApplication (1); distillation-scope (1); Modality Synergy Innovative (1); lacks\_comparison (1); widely-used-topic (1); lacking-evaluation-details,invalidated-claims,misleading-title (1); gc-models-architecture-evaluation (1)",5d876a18bbc0853c04d4d4a41c7d5ad2e98918df6f3011592c1ccf6f8aa200dc; f9faecfea4e1f6f2c47516d85b116cf5eaa7e9d0c94ca8e278b2934790306701; 5193f6dfc4ab6bf519e1b7a62c15098491af48f83a11d3d785e6d00d4855268b; eda7d810a571d4c7ad2f83f7a04602ab86acc59cebfa4d03959b8340e62a59df; ce7383cdd28a17a128f08a44e9c0b8a1b8e3975a4f02b7dd64852a08093c1c18,
258,Lack of clarity and detail in methodology / Limited novel contribution and unclear value addition,2,Lack of clarity and detail in methodology / state-of-art-llms,38,29,20,5.379310344827586,0.45,"Lack of clarity and detail in methodology (12); MERGING LLMs-RL-UNSTRUCTURED-DYNAMIC (1); IntegratedQuantFinancePlatform (1); Computationally-expensive planning (1); AutonomousRewardLearning (1); NovelRewardModelDecisionMaking (1); llm\_quality\_dependence (1); FrameworkFlexibility, EffectiveCustomization (1); LLMs-subgoal-labeling (1); human-queries-reduction (1)",4da99b1066a1345fdb1599d37aa0c69828031797195b1e51edeccad78edbb346; d633f849864dfae289e250fad28bd8a757655fc9af842f20b0a9acd84795ba56; 44d6978c57d78ab42ac2ec720035578a079dfdea27543a19516b6c6bd8ed148b; 81c77903e1d9a83dd8ed1cfdf8660b074d95c7b9e0091e1ed0319b7b2d80616f; 66c70f72f21807f0a5e4c51834d70d57a7ef040af3a254bb732b970762dba15a,
182,Lack of clarity and detail in methodology / fast Wasserstein distance calculation,4,Lack of clarity and detail in methodology / transformer-advantages,37,37,33,5.4324324324324325,0.3939393939393939,"Lack of clarity and detail in methodology (11); fast Wasserstein distance calculation (3); IMD as lower bound to GW distance (1); Exploration of Bures-Wasserstein loss for generative purposes (1); LeverageSHAPlimitations (1); gw-distance (for ""The key idea to (1); notations;assumptions;comparison;convergence (1); counterfactual (1); Clear problem presentation and novel distance concept (1); Addresses important stochasticity in network similarity measures (1)",625d3e8454246cda2c9e82a9285798bcf60cd09fa25d74fbe230df715c0abf43; 2c3f5e16c2cceec93eae1044d09f7595bbcabad4af445c50829222e4c32d9b0e; e213007296e4655d9d8e611abbac19b131cf3c7c53e137c8e84c1f6d5791a467; 5bf08139fbd14163784b22b6c35c7430404d0c3eb5c8090e8c47bc37bfb3b8e9; 4e66c1411f0f1ad9305d772935eb0c6b47ce7a69451060ea0334f4863b2f057e,
423,Lack of clarity and detail in methodology / Few-shot learning detail,13,Lack of clarity and detail in methodology / Insufficient ablation studies,37,37,27,4.5675675675675675,0.3333333333333333,Lack of clarity and detail in methodology (10); Few-shot learning detail (9); Insufficient ablation studies (2); Innovative transductive meta-learning improvements (1); VersatileModel (1); Overgeneralization of method applicability (1); Logical assumptions and robust methodology (1); Clear illustrations and simple implementation (1); Well-written and effective feature generation (1); Significant contributions to L2DNC and meta-learning (1),d5e23589502f9149312532828bce2c15a7c2e53c77f811ebf8471f5c96924bb3; aece03f34036f95cd1d369eeccc5a0102fabaaff3de9ac1f3aab1bdf4b9b4295; ed82823f466b7295a9a5be6e842942b3ae8b71ca047147adb575d98cec59dfa6; b749d70865af786d17aecbdb9d3b1b3b07b705ce819a0f553a9fc7ad3cec1d2f; 509f32003318125491e8cf09fadca7236338161026b48663d3762d5a5daf90af,
441,Lack of clarity and detail in methodology / Innovative attention mechanism and strong experimental validation,11,Lack of clarity and detail in methodology / Innovative attention mechanism and strong experimental validation,37,37,29,4.945945945945946,0.2413793103448276,Lack of clarity and detail in methodology (7); Innovative attention mechanism and strong experimental validation (4); Novel self-attention operator improves efficiency (1); Significant contribution to feature normalization in SSL (1); linear-attention-references (1); dispersive-issue-significance (1); Presentation: Strengthened (1); temperature impact suggestion (1); generalizes-prior-works (1); functional-gradients-transformer-attention (1),b02d4691e5ea65ab9297f65a84c065d7ca498b4fc8b574f62b40bc9f64aad43c; 86b488198e6d6eb762425d9a2f3eaed19afae83baab274780548dd84f485d68a; c07d62614ff51be4ceb40d46e9a5dcb0cb81a4e409c4a1323259f8afd3a455f3; 384a0576acb838ce138832c49c7919480dd65a8a5ce5f61563a3f1bc684ec63f; ce95f975a8dbcb60581c42e5f9e20dc32e3140e9bfdbb6b8a8b740515e8bc2be,
245,Lack of clarity and detail in methodology / Insufficient indoor datasets in benchmark,4,Lack of clarity and detail in methodology / transformer-advantages,37,36,26,5.916666666666667,0.5769230769230769,Lack of clarity and detail in methodology (14); Innovative improvements in stereo-based 3D object detection (1); Lack of real-world experiments and code release (1); Insufficient 2D-3D analysis (1); Missing specialist comparisons (1); dataset_domain\_gap (1); Provide param change (1); Depth-uncertainty experiments. (1); Innovative use of ViT for 3D detection with strong performance (1); Concerns about method clarity and image transformation (1),05cb414236a57a899fa07c4f99aad08db8b0413793daf3d8ff425723e2101f50; e5e70b8d5e3357e307c5a6bf30f65f3d15e01dcf68eec2f0f1901b054a22ac2c; c749e352f3564594b44193a790a219d037eaa3f765747fb4c006560930c11447; 9474a953bc2ed22276928e25003f6d8b46fbd3cb2fbd7d7b967832bcab15bfd3; d0159fbf9002af42fb8b15d2788a4e7d794ddffe279ed189b191bbba4dd59636,
66,Lack of clarity and detail in methodology / pipeline-parallelism-clarification,8,Lack of clarity and detail in methodology / Innovative framework for continual learning,37,35,24,4.942857142857143,0.25,Lack of clarity and detail in methodology (9); pipeline-parallelism-clarification (3); Encouraging empirical results with practical applicability (1); PrivacyAuditingNonconvexLosses (1); nonconvex-limitations (1); privacy amplification insights (1); extends-existing-method (1); amplifies-privacy-arbitrary-matrix (1); Privacy-utility balance (1); Importance of automatic parallelism in computing (1),af338d1e781730c468da70eb833fdefc7a55cae5f0848162bd35d9c257a7cf9e; 59bbd2a776a80cbbc7241ad73e3f22265c99b22e63cfb37afd56bbc1b69e3409; 1d913484e43658983a733306a876fff05faee8911dd05fbe01967ad389f64a5c; c4f316d17b97fc468772da8a5845e231204c057a46762ddc04615840e49003ca; 1efb7f5106600e9c56ff9e1453e4e049db78a4e46ec9f2b792273ebc4b45f76f,
218,Lack of clarity and detail in methodology / theoretical insights on SSL,4,Lack of clarity and detail in methodology / transformer-advantages,37,35,27,6.0,0.5185185185185185,"Lack of clarity and detail in methodology (9); theoretical insights on SSL (3); Limited applicability, no transfer to diffusion (1); trainingcurvesdataset (1); ScalingLawsInsights (1); Rigorous scaling laws (1); clearpresentation+contribution (1); adapts Chinchilla law, models evaluation loss (1); In-contextMLLMpersonalization (1); Limited performance compared to SOTA models (1)",c5eb99815c69924242cef9b8cdfec51d5b901a507409fc59d02d29d5868abd2b; 072aa0ff547b9d040313baded897a12edbcb0c8ad6a724fe7723b764009ca55a; a28532e85a72bb34e658013af4ce0404b091bf70b9127d69cfc08141bbb7b762; c98b9c01c0443692acc64f236078fa025a93d1b33d4b01f112e046c82bb2a0d6; f53ebbd6105c46c5e67dee2c2d17cb84b226345353e9ab93baa459ab5f83fe90,
264,Lack of clarity and detail in methodology / novel unsupervised skill learning approach,4,Lack of clarity and detail in methodology / transformer-advantages,37,35,27,5.771428571428571,0.4814814814814814,"Lack of clarity and detail in methodology (10); novel unsupervised skill learning approach (3); Joint learning of skills and policies (1); Complex method with potential for generality (1); comparison needed (1); inaccessible writing (1); strong-results-large-skill-set (1); Limited scope, Outdated baseline. (1); valuable skill library perspective (1); generalizable-insightful (1)",5dff24209212e09dcdb57db67e127ff05ce188b9a48d8424d3c6820306be774a; bcf57851151e2d6c44c0f78c3dbf6703c23e6d8785080988f8fd7a96714c4209; 5de3912e6886a2583f1268e0b4545b003d49bf32061bad2064f06b5238b37da5; cf384a1b3e66c027e78959f40f27b841f25738a4e0a66d441ca37608be364090; b6c926f509084b3b15c3588ba6bbac707e8096a49a84ca7b9ffeeb1d733c87b5,
219,Lack of clarity and detail in methodology / pseudo-labels validation,4,Lack of clarity and detail in methodology / transformer-advantages,37,34,29,5.264705882352941,0.3103448275862069,Lack of clarity and detail in methodology (13); pseudo-labels validation (4); efficient algorithm for uncertainty in pseudo-labeling (2); Effective semi-supervised label imputation strategy (1); Innovative pseudo-labeling approach with SoftMatch (1); reward function unclear (1); Lack of discussion on scenarios for using transferred labels (1); Effective pseudo-label generation with density scoring (1); Novel methods in semi-supervised learning (1); Originality and technical contributions in partial label learning (1),14d57e6ffef4aabf7becfaab3476246ecd0cd5083b5bbe384cf2a809068d3049; 4b40cba882e8f44b11f355fd71bf2c83314b540e7c5ddc6c68ebb3b04f02d81c; 6fcbceb422f88b9e77b43e44cbb77f2a26fde1fd06aa734f776c1c78f13ebbc4; 72b15edc9564eafc2f9904a57d342ed63b09febaf5246a7ff88295366ab6ce61; 03da78328dc75516153c1238d4e2492d93ecd04d392b775954901fff741b2835,
7,Lack of clarity and detail in methodology / Innovative LSRA technique for efficient translation,4,Lack of clarity and detail in methodology / transformer-advantages,36,36,34,5.166666666666667,0.3529411764705882,Lack of clarity and detail in methodology (30); Innovative LSRA architecture for mobile settings (1); Innovative LSRA technique for efficient translation (1); transformer-advantages (1); shallow analysis (1); Inelegant approach and lack of comparisons (1); multiple-objectives (1),38c60f42dff1854a4578599fd120458493d07cdb3968ebf2144403b2c9b0a453; d36e8a17e96aa3353385b380b9def93720756ce4d99491e1727bb4560c95877d; 04492ce4ad4b140ac702b4416f2c720f55052a5b369bff485d5e5966966bc264; 89324c7cd06b49220293b743c724ff6b9384129ed05ddf7c86b458d7207f966d; 58b58ca1d514e24ac9f8f13b39ff154ac1befcd1ce9edbcfa62e17ff79906d49,
505,Lack of clarity and detail in methodology / Innovative black box approach for LLM applications,4,Lack of clarity and detail in methodology / transformer-advantages,36,36,32,5.361111111111111,0.40625,"Lack of clarity and detail in methodology (13); Innovative black box approach for LLM applications (1); insufficient-generation-details (1); different-model-comparison (1); learning efficiency,perplexity (1); LocalUpdateBalanceLLMs (1); negativeresultsinight (1); pretrain-variable-control (1); gsm8k\_performance\_unclear (1); TitleMisleading (1)",13cc8c182b648e6a5952c34aed3791a0d230cc64d5dc960cf9a3504060d77766; e99727953b9848b55d2badd3769a89de1987821fc74c4a14fcb5665769a52e77; 3ac0a6bc08ecac6fc1debb6557231998fe3121dfcc935a39cb1033c0cde1f507; 02bdc94a342e339c4ef93466b7f969ce3c135ba9ebcfc203d63c7c30acd3f185; 9320ed0fb141e2bf2be99a1d2cd05506496d9c16a49e6a84fd624b43362e9343,
681,Lack of clarity and detail in methodology / Limited expertise in the field,4,Lack of clarity and detail in methodology / transformer-advantages,36,36,36,5.694444444444445,0.3333333333333333,Lack of clarity and detail in methodology (28); realistic setting and effective visualization (1); Lack of clarity in Figure 2 discussion (1); Lack of explanation for OOM in Figure 3 (1); Lack of time-efficiency discussion (1); Limited assessment due to lack of relevance (1); unclear-causality (1); incomplete paper (1); potential_expert_overlook (1),44284e107adfafe52b4824bd7ea11ec5475fc3d0c57a97cc9ee36d084494f542; 31c3ed523e5bd9a246810340e5c1c4dee9113f2927b6f7dc1b6844336d0bb8a8; e14f46c47c524a5ee9440d70cebc8faf4dc2bac68ab6f1b3a3495799249ae16b; 646211402a9b480584ce6d7207f156f2e02c0f1bba4bd1769e5ed57aee4bf330; 5ea439a895fd30bc8297f6de6f39285fc53d2074dd4206119a23f603099825df,
314,Lack of clarity and detail in methodology / Effective treatment effect estimation method,1,Lack of clarity and detail in methodology / domain-adaptation-insight,36,35,34,5.542857142857143,0.3529411764705882,Lack of clarity and detail in methodology (11); Tight regret bound (2); Effective treatment effect estimation method (1); Strong theory-to-practice progression with novel contributions and convincing results. (1); includes-no-numerical-examples (1); Regret definition;Asymptotic lower bound (1); experiment-replicability (1); Nonmyopic-correction (1); unclearmathwriting (1); Lack of comparative analysis with existing estimators (1),28f99839290e628b0efc64f5ae687d8e2c455b8d044a82c7a8021303e6e3407d; c310669bd7d255cf1aaa43dc078d31390694c9b0b9c6c2b5f68993458cd4b9e3; ac8edc4d7c9e2ca917600926f4f0423e45c29cd2e80236b56998aefcfd8417d8; 24161c8b0187eae4b3934b787add503bff7c7f25599016f96c239e8cdaa1d179; 20ab4eb6701c7bb322d4fb80b316eeca639873b94c38389f30d8c7372236ae5d,
327,Lack of clarity and detail in methodology / Insufficient ablation studies,4,Lack of clarity and detail in methodology / transformer-advantages,36,35,29,5.3428571428571425,0.5172413793103449,Lack of clarity and detail in methodology (7); Promising automated curricula generation in reinforcement learning (1); important problem in reinforcement learning (1); Concerns about evaluation protocol and dataset taxonomy (1); Insufficient ablation studies (1); Minor suggestions for improvement (1); Lack of clarity on training time and FLOPs (1); Innovative relabelling and promising learning curriculum (1); Effective goal-based curriculum and robust experimental validation (1); Significant accuracy improvement and innovative feature similarity approach (1),a075042c310637fad55fe28ec22b3c8a6b26841d1c575f2fb29e34e9dab2995e; b41695e315144e2dbe47fda335a7d5d12e83b1961debe9e4b0eb85b3cc671f3f; c827e2a32dc449d96d2a27fe7a6f86a4031567443f999cee5abb6121d4c3e06e; 1751fa77e63121dcfda02f901810f863c1cf1540868bc0f5deae5403d7c5d8e3; aa2d71a7c24579e2daf867fa08f371f0f33af406b204d11ff6bcc3003c57b64a,
